img,mask,video_src,video_clip,rep
/groups/dchen/mxs/processed_data/CNI/images/Partial Nephrectomy video/28580.jpg,/groups/dchen/mxs/PE_dgem_task/masks/all_NE_ordering/28580.png,,Partial Nephrectomy video,-
/groups/dchen/mxs/processed_data/CNI/images/Partial Nephrectomy video/28581.jpg,/groups/dchen/mxs/PE_dgem_task/masks/all_NE_ordering/28581.png,,Partial Nephrectomy video,-
/groups/dchen/mxs/processed_data/CNI/images/Partial Nephrectomy video/28582.jpg,/groups/dchen/mxs/PE_dgem_task/masks/all_NE_ordering/28582.png,,Partial Nephrectomy video,-
/groups/dchen/mxs/processed_data/CNI/images/Partial Nephrectomy video/28583.jpg,/groups/dchen/mxs/PE_dgem_task/masks/all_NE_ordering/28583.png,,Partial Nephrectomy video,-
/groups/dchen/mxs/processed_data/CNI/images/Partial Nephrectomy video/28584.jpg,/groups/dchen/mxs/PE_dgem_task/masks/all_NE_ordering/28584.png,,Partial Nephrectomy video,-
/groups/dchen/mxs/processed_data/CNI/images/Partial Nephrectomy video/28585.jpg,/groups/dchen/mxs/PE_dgem_task/masks/all_NE_ordering/28585.png,,Partial Nephrectomy video,-
/groups/dchen/mxs/processed_data/CNI/images/Partial Nephrectomy video/28586.jpg,/groups/dchen/mxs/PE_dgem_task/masks/all_NE_ordering/28586.png,,Partial Nephrectomy video,-
/groups/dchen/mxs/processed_data/CNI/images/Partial Nephrectomy video/28587.jpg,/groups/dchen/mxs/PE_dgem_task/masks/all_NE_ordering/28587.png,,Partial Nephrectomy video,-
/groups/dchen/mxs/processed_data/CNI/images/Partial Nephrectomy video/28588.jpg,/groups/dchen/mxs/PE_dgem_task/masks/all_NE_ordering/28588.png,,Partial Nephrectomy video,-
/groups/dchen/mxs/processed_data/CNI/images/Partial Nephrectomy video/28589.jpg,/groups/dchen/mxs/PE_dgem_task/masks/all_NE_ordering/28589.png,,Partial Nephrectomy video,-
/groups/dchen/mxs/processed_data/CNI/images/Partial Nephrectomy video/28590.jpg,/groups/dchen/mxs/PE_dgem_task/masks/all_NE_ordering/28590.png,,Partial Nephrectomy video,-
/groups/dchen/mxs/processed_data/CNI/images/Partial Nephrectomy video/28591.jpg,/groups/dchen/mxs/PE_dgem_task/masks/all_NE_ordering/28591.png,,Partial Nephrectomy video,-
/groups/dchen/mxs/processed_data/CNI/images/Partial Nephrectomy video/28592.jpg,/groups/dchen/mxs/PE_dgem_task/masks/all_NE_ordering/28592.png,,Partial Nephrectomy video,-
/groups/dchen/mxs/processed_data/CNI/images/Partial Nephrectomy video/28593.jpg,/groups/dchen/mxs/PE_dgem_task/masks/all_NE_ordering/28593.png,,Partial Nephrectomy video,-
/groups/dchen/mxs/processed_data/CNI/images/Partial Nephrectomy video/28594.jpg,/groups/dchen/mxs/PE_dgem_task/masks/all_NE_ordering/28594.png,,Partial Nephrectomy video,-
/groups/dchen/mxs/processed_data/CNI/images/Partial Nephrectomy video/28595.jpg,/groups/dchen/mxs/PE_dgem_task/masks/all_NE_ordering/28595.png,,Partial Nephrectomy video,-
/groups/dchen/mxs/processed_data/CNI/images/Partial Nephrectomy video/28596.jpg,/groups/dchen/mxs/PE_dgem_task/masks/all_NE_ordering/28596.png,,Partial Nephrectomy video,-
/groups/dchen/mxs/processed_data/CNI/images/Partial Nephrectomy video/28597.jpg,/groups/dchen/mxs/PE_dgem_task/masks/all_NE_ordering/28597.png,,Partial Nephrectomy video,-
/groups/dchen/mxs/processed_data/CNI/images/Partial Nephrectomy video/28598.jpg,/groups/dchen/mxs/PE_dgem_task/masks/all_NE_ordering/28598.png,,Partial Nephrectomy video,-
/groups/dchen/mxs/processed_data/CNI/images/Partial Nephrectomy video/28599.jpg,/groups/dchen/mxs/PE_dgem_task/masks/all_NE_ordering/28599.png,,Partial Nephrectomy video,-
/groups/dchen/mxs/processed_data/CNI/images/Partial Nephrectomy video/28600.jpg,/groups/dchen/mxs/PE_dgem_task/masks/all_NE_ordering/28600.png,,Partial Nephrectomy video,-
/groups/dchen/mxs/processed_data/CNI/images/Partial Nephrectomy video/28601.jpg,/groups/dchen/mxs/PE_dgem_task/masks/all_NE_ordering/28601.png,,Partial Nephrectomy video,-
/groups/dchen/mxs/processed_data/CNI/images/Partial Nephrectomy video/28602.jpg,/groups/dchen/mxs/PE_dgem_task/masks/all_NE_ordering/28602.png,,Partial Nephrectomy video,-
/groups/dchen/mxs/processed_data/CNI/images/Partial Nephrectomy video/28603.jpg,/groups/dchen/mxs/PE_dgem_task/masks/all_NE_ordering/28603.png,,Partial Nephrectomy video,-
/groups/dchen/mxs/processed_data/CNI/images/Partial Nephrectomy video/28604.jpg,/groups/dchen/mxs/PE_dgem_task/masks/all_NE_ordering/28604.png,,Partial Nephrectomy video,-
/groups/dchen/mxs/processed_data/CNI/images/Partial Nephrectomy video/28605.jpg,/groups/dchen/mxs/PE_dgem_task/masks/all_NE_ordering/28605.png,,Partial Nephrectomy video,-
/groups/dchen/mxs/processed_data/CNI/images/Partial Nephrectomy video/28606.jpg,/groups/dchen/mxs/PE_dgem_task/masks/all_NE_ordering/28606.png,,Partial Nephrectomy video,-
/groups/dchen/mxs/processed_data/CNI/images/Partial Nephrectomy video/28607.jpg,/groups/dchen/mxs/PE_dgem_task/masks/all_NE_ordering/28607.png,,Partial Nephrectomy video,-
/groups/dchen/mxs/processed_data/CNI/images/Partial Nephrectomy video/28608.jpg,/groups/dchen/mxs/PE_dgem_task/masks/all_NE_ordering/28608.png,,Partial Nephrectomy video,-
/groups/dchen/mxs/processed_data/CNI/images/Partial Nephrectomy video/28609.jpg,/groups/dchen/mxs/PE_dgem_task/masks/all_NE_ordering/28609.png,,Partial Nephrectomy video,-
/groups/dchen/mxs/processed_data/CNI/images/Partial Nephrectomy video/28610.jpg,/groups/dchen/mxs/PE_dgem_task/masks/all_NE_ordering/28610.png,,Partial Nephrectomy video,-
/groups/dchen/mxs/processed_data/CNI/images/Partial Nephrectomy video/28611.jpg,/groups/dchen/mxs/PE_dgem_task/masks/all_NE_ordering/28611.png,,Partial Nephrectomy video,-
/groups/dchen/mxs/processed_data/CNI/images/Partial Nephrectomy video/28612.jpg,/groups/dchen/mxs/PE_dgem_task/masks/all_NE_ordering/28612.png,,Partial Nephrectomy video,-
/groups/dchen/mxs/processed_data/CNI/images/Partial Nephrectomy video/28613.jpg,/groups/dchen/mxs/PE_dgem_task/masks/all_NE_ordering/28613.png,,Partial Nephrectomy video,-
/groups/dchen/mxs/processed_data/CNI/images/Partial Nephrectomy video/28614.jpg,/groups/dchen/mxs/PE_dgem_task/masks/all_NE_ordering/28614.png,,Partial Nephrectomy video,-
/groups/dchen/mxs/processed_data/CNI/images/Partial Nephrectomy video/28615.jpg,/groups/dchen/mxs/PE_dgem_task/masks/all_NE_ordering/28615.png,,Partial Nephrectomy video,-
/groups/dchen/mxs/processed_data/CNI/images/Partial Nephrectomy video/28616.jpg,/groups/dchen/mxs/PE_dgem_task/masks/all_NE_ordering/28616.png,,Partial Nephrectomy video,-
/groups/dchen/mxs/processed_data/CNI/images/Partial Nephrectomy video/28617.jpg,/groups/dchen/mxs/PE_dgem_task/masks/all_NE_ordering/28617.png,,Partial Nephrectomy video,-
/groups/dchen/mxs/processed_data/CNI/images/Partial Nephrectomy video/28618.jpg,/groups/dchen/mxs/PE_dgem_task/masks/all_NE_ordering/28618.png,,Partial Nephrectomy video,-
/groups/dchen/mxs/processed_data/CNI/images/Partial Nephrectomy video/28619.jpg,/groups/dchen/mxs/PE_dgem_task/masks/all_NE_ordering/28619.png,,Partial Nephrectomy video,-
/groups/dchen/mxs/processed_data/CNI/images/Partial Nephrectomy video/28620.jpg,/groups/dchen/mxs/PE_dgem_task/masks/all_NE_ordering/28620.png,,Partial Nephrectomy video,-
/groups/dchen/mxs/processed_data/CNI/images/Partial Nephrectomy video/28621.jpg,/groups/dchen/mxs/PE_dgem_task/masks/all_NE_ordering/28621.png,,Partial Nephrectomy video,-
/groups/dchen/mxs/processed_data/CNI/images/Partial Nephrectomy video/28622.jpg,/groups/dchen/mxs/PE_dgem_task/masks/all_NE_ordering/28622.png,,Partial Nephrectomy video,-
/groups/dchen/mxs/processed_data/CNI/images/Partial Nephrectomy video/28623.jpg,/groups/dchen/mxs/PE_dgem_task/masks/all_NE_ordering/28623.png,,Partial Nephrectomy video,-
/groups/dchen/mxs/processed_data/CNI/images/Partial Nephrectomy video/28624.jpg,/groups/dchen/mxs/PE_dgem_task/masks/all_NE_ordering/28624.png,,Partial Nephrectomy video,-
/groups/dchen/mxs/processed_data/CNI/images/Partial Nephrectomy video/28625.jpg,/groups/dchen/mxs/PE_dgem_task/masks/all_NE_ordering/28625.png,,Partial Nephrectomy video,-
/groups/dchen/mxs/processed_data/CNI/images/Partial Nephrectomy video/28626.jpg,/groups/dchen/mxs/PE_dgem_task/masks/all_NE_ordering/28626.png,,Partial Nephrectomy video,-
/groups/dchen/mxs/processed_data/CNI/images/Partial Nephrectomy video/28627.jpg,/groups/dchen/mxs/PE_dgem_task/masks/all_NE_ordering/28627.png,,Partial Nephrectomy video,-
/groups/dchen/mxs/processed_data/CNI/images/Partial Nephrectomy video/28628.jpg,/groups/dchen/mxs/PE_dgem_task/masks/all_NE_ordering/28628.png,,Partial Nephrectomy video,rep
/groups/dchen/mxs/processed_data/CNI/images/Partial Nephrectomy video/28629.jpg,/groups/dchen/mxs/PE_dgem_task/masks/all_NE_ordering/28629.png,,Partial Nephrectomy video,-
/groups/dchen/mxs/processed_data/CNI/images/Partial Nephrectomy video/28630.jpg,/groups/dchen/mxs/PE_dgem_task/masks/all_NE_ordering/28630.png,,Partial Nephrectomy video,-
/groups/dchen/mxs/processed_data/CNI/images/Partial Nephrectomy video/28631.jpg,/groups/dchen/mxs/PE_dgem_task/masks/all_NE_ordering/28631.png,,Partial Nephrectomy video,-
/groups/dchen/mxs/processed_data/CNI/images/Partial Nephrectomy video/28632.jpg,/groups/dchen/mxs/PE_dgem_task/masks/all_NE_ordering/28632.png,,Partial Nephrectomy video,-
/groups/dchen/mxs/processed_data/CNI/images/Partial Nephrectomy video/28633.jpg,/groups/dchen/mxs/PE_dgem_task/masks/all_NE_ordering/28633.png,,Partial Nephrectomy video,-
/groups/dchen/mxs/processed_data/CNI/images/Partial Nephrectomy video/28634.jpg,/groups/dchen/mxs/PE_dgem_task/masks/all_NE_ordering/28634.png,,Partial Nephrectomy video,-
/groups/dchen/mxs/processed_data/CNI/images/Partial Nephrectomy video/28635.jpg,/groups/dchen/mxs/PE_dgem_task/masks/all_NE_ordering/28635.png,,Partial Nephrectomy video,-
/groups/dchen/mxs/processed_data/CNI/images/Partial Nephrectomy video/28636.jpg,/groups/dchen/mxs/PE_dgem_task/masks/all_NE_ordering/28636.png,,Partial Nephrectomy video,-
/groups/dchen/mxs/processed_data/CNI/images/Partial Nephrectomy video/28637.jpg,/groups/dchen/mxs/PE_dgem_task/masks/all_NE_ordering/28637.png,,Partial Nephrectomy video,-
/groups/dchen/mxs/processed_data/CNI/images/Partial Nephrectomy video/28638.jpg,/groups/dchen/mxs/PE_dgem_task/masks/all_NE_ordering/28638.png,,Partial Nephrectomy video,-
/groups/dchen/mxs/processed_data/CNI/images/Partial Nephrectomy video/28639.jpg,/groups/dchen/mxs/PE_dgem_task/masks/all_NE_ordering/28639.png,,Partial Nephrectomy video,-
/groups/dchen/mxs/processed_data/CNI/images/Partial Nephrectomy video/28640.jpg,/groups/dchen/mxs/PE_dgem_task/masks/all_NE_ordering/28640.png,,Partial Nephrectomy video,-
/groups/dchen/mxs/processed_data/CNI/images/Partial Nephrectomy video/28641.jpg,/groups/dchen/mxs/PE_dgem_task/masks/all_NE_ordering/28641.png,,Partial Nephrectomy video,-
/groups/dchen/mxs/processed_data/CNI/images/Partial Nephrectomy video/28642.jpg,/groups/dchen/mxs/PE_dgem_task/masks/all_NE_ordering/28642.png,,Partial Nephrectomy video,-
/groups/dchen/mxs/processed_data/CNI/images/Partial Nephrectomy video/28643.jpg,/groups/dchen/mxs/PE_dgem_task/masks/all_NE_ordering/28643.png,,Partial Nephrectomy video,-
/groups/dchen/mxs/processed_data/CNI/images/Partial Nephrectomy video/28644.jpg,/groups/dchen/mxs/PE_dgem_task/masks/all_NE_ordering/28644.png,,Partial Nephrectomy video,-
/groups/dchen/mxs/processed_data/CNI/images/Partial Nephrectomy video/28645.jpg,/groups/dchen/mxs/PE_dgem_task/masks/all_NE_ordering/28645.png,,Partial Nephrectomy video,-
/groups/dchen/mxs/processed_data/CNI/images/Partial Nephrectomy video/28646.jpg,/groups/dchen/mxs/PE_dgem_task/masks/all_NE_ordering/28646.png,,Partial Nephrectomy video,-
/groups/dchen/mxs/processed_data/CNI/images/Partial Nephrectomy video/28647.jpg,/groups/dchen/mxs/PE_dgem_task/masks/all_NE_ordering/28647.png,,Partial Nephrectomy video,-
/groups/dchen/mxs/processed_data/CNI/images/Partial Nephrectomy video/28648.jpg,/groups/dchen/mxs/PE_dgem_task/masks/all_NE_ordering/28648.png,,Partial Nephrectomy video,-
/groups/dchen/mxs/processed_data/CNI/images/Partial Nephrectomy video/28649.jpg,/groups/dchen/mxs/PE_dgem_task/masks/all_NE_ordering/28649.png,,Partial Nephrectomy video,-
/groups/dchen/mxs/processed_data/CNI/images/Partial Nephrectomy video/28650.jpg,/groups/dchen/mxs/PE_dgem_task/masks/all_NE_ordering/28650.png,,Partial Nephrectomy video,-
/groups/dchen/mxs/processed_data/CNI/images/Partial Nephrectomy video/28651.jpg,/groups/dchen/mxs/PE_dgem_task/masks/all_NE_ordering/28651.png,,Partial Nephrectomy video,-
/groups/dchen/mxs/processed_data/CNI/images/Partial Nephrectomy video/28652.jpg,/groups/dchen/mxs/PE_dgem_task/masks/all_NE_ordering/28652.png,,Partial Nephrectomy video,-
/groups/dchen/mxs/processed_data/CNI/images/Partial Nephrectomy video/28653.jpg,/groups/dchen/mxs/PE_dgem_task/masks/all_NE_ordering/28653.png,,Partial Nephrectomy video,-
/groups/dchen/mxs/processed_data/CNI/images/Partial Nephrectomy video/28654.jpg,/groups/dchen/mxs/PE_dgem_task/masks/all_NE_ordering/28654.png,,Partial Nephrectomy video,-
/groups/dchen/mxs/processed_data/CNI/images/Partial Nephrectomy video/28655.jpg,/groups/dchen/mxs/PE_dgem_task/masks/all_NE_ordering/28655.png,,Partial Nephrectomy video,-
/groups/dchen/mxs/processed_data/CNI/images/Partial Nephrectomy video/28656.jpg,/groups/dchen/mxs/PE_dgem_task/masks/all_NE_ordering/28656.png,,Partial Nephrectomy video,-
/groups/dchen/mxs/processed_data/CNI/images/Partial Nephrectomy video/28657.jpg,/groups/dchen/mxs/PE_dgem_task/masks/all_NE_ordering/28657.png,,Partial Nephrectomy video,-
/groups/dchen/mxs/processed_data/CNI/images/Partial Nephrectomy video/28658.jpg,/groups/dchen/mxs/PE_dgem_task/masks/all_NE_ordering/28658.png,,Partial Nephrectomy video,-
/groups/dchen/mxs/processed_data/CNI/images/Partial Nephrectomy video/28659.jpg,/groups/dchen/mxs/PE_dgem_task/masks/all_NE_ordering/28659.png,,Partial Nephrectomy video,-
/groups/dchen/mxs/processed_data/CNI/images/Partial Nephrectomy video/28660.jpg,/groups/dchen/mxs/PE_dgem_task/masks/all_NE_ordering/28660.png,,Partial Nephrectomy video,-
/groups/dchen/mxs/processed_data/CNI/images/Partial Nephrectomy video/28661.jpg,/groups/dchen/mxs/PE_dgem_task/masks/all_NE_ordering/28661.png,,Partial Nephrectomy video,-
/groups/dchen/mxs/processed_data/CNI/images/Partial Nephrectomy video/28662.jpg,/groups/dchen/mxs/PE_dgem_task/masks/all_NE_ordering/28662.png,,Partial Nephrectomy video,-
/groups/dchen/mxs/processed_data/CNI/images/Partial Nephrectomy video/28663.jpg,/groups/dchen/mxs/PE_dgem_task/masks/all_NE_ordering/28663.png,,Partial Nephrectomy video,-
/groups/dchen/mxs/processed_data/CNI/images/Partial Nephrectomy video/28664.jpg,/groups/dchen/mxs/PE_dgem_task/masks/all_NE_ordering/28664.png,,Partial Nephrectomy video,-
/groups/dchen/mxs/processed_data/CNI/images/Partial Nephrectomy video/28665.jpg,/groups/dchen/mxs/PE_dgem_task/masks/all_NE_ordering/28665.png,,Partial Nephrectomy video,-
/groups/dchen/mxs/processed_data/CNI/images/Partial Nephrectomy video/28666.jpg,/groups/dchen/mxs/PE_dgem_task/masks/all_NE_ordering/28666.png,,Partial Nephrectomy video,-
/groups/dchen/mxs/processed_data/CNI/images/Partial Nephrectomy video/28667.jpg,/groups/dchen/mxs/PE_dgem_task/masks/all_NE_ordering/28667.png,,Partial Nephrectomy video,-
/groups/dchen/mxs/processed_data/CNI/images/Partial Nephrectomy video/28668.jpg,/groups/dchen/mxs/PE_dgem_task/masks/all_NE_ordering/28668.png,,Partial Nephrectomy video,-
/groups/dchen/mxs/processed_data/CNI/images/Partial Nephrectomy video/28669.jpg,/groups/dchen/mxs/PE_dgem_task/masks/all_NE_ordering/28669.png,,Partial Nephrectomy video,-
/groups/dchen/mxs/processed_data/CNI/images/Partial Nephrectomy video/28670.jpg,/groups/dchen/mxs/PE_dgem_task/masks/all_NE_ordering/28670.png,,Partial Nephrectomy video,-
/groups/dchen/mxs/processed_data/CNI/images/Partial Nephrectomy video/28671.jpg,/groups/dchen/mxs/PE_dgem_task/masks/all_NE_ordering/28671.png,,Partial Nephrectomy video,-
/groups/dchen/mxs/processed_data/CNI/images/Partial Nephrectomy video/28672.jpg,/groups/dchen/mxs/PE_dgem_task/masks/all_NE_ordering/28672.png,,Partial Nephrectomy video,-
/groups/dchen/mxs/processed_data/CNI/images/Partial Nephrectomy video/28673.jpg,/groups/dchen/mxs/PE_dgem_task/masks/all_NE_ordering/28673.png,,Partial Nephrectomy video,-
/groups/dchen/mxs/processed_data/CNI/images/Partial Nephrectomy video/28674.jpg,/groups/dchen/mxs/PE_dgem_task/masks/all_NE_ordering/28674.png,,Partial Nephrectomy video,-
/groups/dchen/mxs/processed_data/CNI/images/Partial Nephrectomy video/28675.jpg,/groups/dchen/mxs/PE_dgem_task/masks/all_NE_ordering/28675.png,,Partial Nephrectomy video,-
/groups/dchen/mxs/processed_data/CNI/images/Partial Nephrectomy video/28676.jpg,/groups/dchen/mxs/PE_dgem_task/masks/all_NE_ordering/28676.png,,Partial Nephrectomy video,-
/groups/dchen/mxs/processed_data/CNI/images/Partial Nephrectomy video/28677.jpg,/groups/dchen/mxs/PE_dgem_task/masks/all_NE_ordering/28677.png,,Partial Nephrectomy video,-
/groups/dchen/mxs/processed_data/CNI/images/Partial Nephrectomy video/28678.jpg,/groups/dchen/mxs/PE_dgem_task/masks/all_NE_ordering/28678.png,,Partial Nephrectomy video,-
/groups/dchen/mxs/processed_data/CNI/images/Partial Nephrectomy video/28679.jpg,/groups/dchen/mxs/PE_dgem_task/masks/all_NE_ordering/28679.png,,Partial Nephrectomy video,-
/groups/dchen/mxs/processed_data/CNI/images/Partial Nephrectomy video/28680.jpg,/groups/dchen/mxs/PE_dgem_task/masks/all_NE_ordering/28680.png,,Partial Nephrectomy video,-
/groups/dchen/mxs/processed_data/CNI/images/Partial Nephrectomy video/28681.jpg,/groups/dchen/mxs/PE_dgem_task/masks/all_NE_ordering/28681.png,,Partial Nephrectomy video,-
/groups/dchen/mxs/processed_data/CNI/images/Partial Nephrectomy video/28682.jpg,/groups/dchen/mxs/PE_dgem_task/masks/all_NE_ordering/28682.png,,Partial Nephrectomy video,-
/groups/dchen/mxs/processed_data/CNI/images/Partial Nephrectomy video/28683.jpg,/groups/dchen/mxs/PE_dgem_task/masks/all_NE_ordering/28683.png,,Partial Nephrectomy video,-
/groups/dchen/mxs/processed_data/CNI/images/Partial Nephrectomy video/28684.jpg,/groups/dchen/mxs/PE_dgem_task/masks/all_NE_ordering/28684.png,,Partial Nephrectomy video,-
/groups/dchen/mxs/processed_data/CNI/images/Partial Nephrectomy video/28685.jpg,/groups/dchen/mxs/PE_dgem_task/masks/all_NE_ordering/28685.png,,Partial Nephrectomy video,-
/groups/dchen/mxs/processed_data/CNI/images/Partial Nephrectomy video/28686.jpg,/groups/dchen/mxs/PE_dgem_task/masks/all_NE_ordering/28686.png,,Partial Nephrectomy video,-
/groups/dchen/mxs/processed_data/CNI/images/Partial Nephrectomy video/28687.jpg,/groups/dchen/mxs/PE_dgem_task/masks/all_NE_ordering/28687.png,,Partial Nephrectomy video,-
/groups/dchen/mxs/processed_data/CNI/images/Partial Nephrectomy video/28688.jpg,/groups/dchen/mxs/PE_dgem_task/masks/all_NE_ordering/28688.png,,Partial Nephrectomy video,-
/groups/dchen/mxs/processed_data/CNI/images/Partial Nephrectomy video/28689.jpg,/groups/dchen/mxs/PE_dgem_task/masks/all_NE_ordering/28689.png,,Partial Nephrectomy video,-
/groups/dchen/mxs/processed_data/CNI/images/Partial Nephrectomy video/28690.jpg,/groups/dchen/mxs/PE_dgem_task/masks/all_NE_ordering/28690.png,,Partial Nephrectomy video,-
/groups/dchen/mxs/processed_data/CNI/images/Partial Nephrectomy video/28691.jpg,/groups/dchen/mxs/PE_dgem_task/masks/all_NE_ordering/28691.png,,Partial Nephrectomy video,-
/groups/dchen/mxs/processed_data/CNI/images/Partial Nephrectomy video/28692.jpg,/groups/dchen/mxs/PE_dgem_task/masks/all_NE_ordering/28692.png,,Partial Nephrectomy video,-
/groups/dchen/mxs/processed_data/CNI/images/Partial Nephrectomy video/28693.jpg,/groups/dchen/mxs/PE_dgem_task/masks/all_NE_ordering/28693.png,,Partial Nephrectomy video,-
/groups/dchen/mxs/processed_data/CNI/images/Partial Nephrectomy video/28694.jpg,/groups/dchen/mxs/PE_dgem_task/masks/all_NE_ordering/28694.png,,Partial Nephrectomy video,-
/groups/dchen/mxs/processed_data/CNI/images/Partial Nephrectomy video/28695.jpg,/groups/dchen/mxs/PE_dgem_task/masks/all_NE_ordering/28695.png,,Partial Nephrectomy video,-
/groups/dchen/mxs/processed_data/CNI/images/Partial Nephrectomy video/28696.jpg,/groups/dchen/mxs/PE_dgem_task/masks/all_NE_ordering/28696.png,,Partial Nephrectomy video,-
/groups/dchen/mxs/processed_data/CNI/images/Partial Nephrectomy video/28697.jpg,/groups/dchen/mxs/PE_dgem_task/masks/all_NE_ordering/28697.png,,Partial Nephrectomy video,-
/groups/dchen/mxs/processed_data/CNI/images/Partial Nephrectomy video/28698.jpg,/groups/dchen/mxs/PE_dgem_task/masks/all_NE_ordering/28698.png,,Partial Nephrectomy video,-
/groups/dchen/mxs/processed_data/CNI/images/Partial Nephrectomy video/28699.jpg,/groups/dchen/mxs/PE_dgem_task/masks/all_NE_ordering/28699.png,,Partial Nephrectomy video,-
/groups/dchen/mxs/processed_data/CNI/images/Partial Nephrectomy video/28700.jpg,/groups/dchen/mxs/PE_dgem_task/masks/all_NE_ordering/28700.png,,Partial Nephrectomy video,-
/groups/dchen/mxs/processed_data/CNI/images/Partial Nephrectomy video/28701.jpg,/groups/dchen/mxs/PE_dgem_task/masks/all_NE_ordering/28701.png,,Partial Nephrectomy video,-
/groups/dchen/mxs/processed_data/CNI/images/Partial Nephrectomy video/28702.jpg,/groups/dchen/mxs/PE_dgem_task/masks/all_NE_ordering/28702.png,,Partial Nephrectomy video,-
/groups/dchen/mxs/processed_data/CNI/images/Partial Nephrectomy video/28703.jpg,/groups/dchen/mxs/PE_dgem_task/masks/all_NE_ordering/28703.png,,Partial Nephrectomy video,-
/groups/dchen/mxs/processed_data/CNI/images/Partial Nephrectomy video/28704.jpg,/groups/dchen/mxs/PE_dgem_task/masks/all_NE_ordering/28704.png,,Partial Nephrectomy video,-
/groups/dchen/mxs/processed_data/CNI/images/Partial Nephrectomy video/28705.jpg,/groups/dchen/mxs/PE_dgem_task/masks/all_NE_ordering/28705.png,,Partial Nephrectomy video,rep
/groups/dchen/mxs/processed_data/CNI/images/Partial Nephrectomy video/28706.jpg,/groups/dchen/mxs/PE_dgem_task/masks/all_NE_ordering/28706.png,,Partial Nephrectomy video,-
/groups/dchen/mxs/processed_data/CNI/images/Partial Nephrectomy video/28707.jpg,/groups/dchen/mxs/PE_dgem_task/masks/all_NE_ordering/28707.png,,Partial Nephrectomy video,-
/groups/dchen/mxs/processed_data/CNI/images/Partial Nephrectomy video/28708.jpg,/groups/dchen/mxs/PE_dgem_task/masks/all_NE_ordering/28708.png,,Partial Nephrectomy video,-
/groups/dchen/mxs/processed_data/CNI/images/Partial Nephrectomy video/28709.jpg,/groups/dchen/mxs/PE_dgem_task/masks/all_NE_ordering/28709.png,,Partial Nephrectomy video,-
/groups/dchen/mxs/processed_data/CNI/images/Partial Nephrectomy video/28710.jpg,/groups/dchen/mxs/PE_dgem_task/masks/all_NE_ordering/28710.png,,Partial Nephrectomy video,-
/groups/dchen/mxs/processed_data/CNI/images/Partial Nephrectomy video/28711.jpg,/groups/dchen/mxs/PE_dgem_task/masks/all_NE_ordering/28711.png,,Partial Nephrectomy video,-
/groups/dchen/mxs/processed_data/CNI/images/Partial Nephrectomy video/28712.jpg,/groups/dchen/mxs/PE_dgem_task/masks/all_NE_ordering/28712.png,,Partial Nephrectomy video,-
/groups/dchen/mxs/processed_data/CNI/images/Partial Nephrectomy video/28713.jpg,/groups/dchen/mxs/PE_dgem_task/masks/all_NE_ordering/28713.png,,Partial Nephrectomy video,-
/groups/dchen/mxs/processed_data/CNI/images/Partial Nephrectomy video/28714.jpg,/groups/dchen/mxs/PE_dgem_task/masks/all_NE_ordering/28714.png,,Partial Nephrectomy video,-
/groups/dchen/mxs/processed_data/CNI/images/Partial Nephrectomy video/28715.jpg,/groups/dchen/mxs/PE_dgem_task/masks/all_NE_ordering/28715.png,,Partial Nephrectomy video,-
/groups/dchen/mxs/processed_data/CNI/images/Partial Nephrectomy video/28716.jpg,/groups/dchen/mxs/PE_dgem_task/masks/all_NE_ordering/28716.png,,Partial Nephrectomy video,-
/groups/dchen/mxs/processed_data/CNI/images/Partial Nephrectomy video/28717.jpg,/groups/dchen/mxs/PE_dgem_task/masks/all_NE_ordering/28717.png,,Partial Nephrectomy video,-
/groups/dchen/mxs/processed_data/CNI/images/Partial Nephrectomy video/28718.jpg,/groups/dchen/mxs/PE_dgem_task/masks/all_NE_ordering/28718.png,,Partial Nephrectomy video,-
/groups/dchen/mxs/processed_data/CNI/images/Partial Nephrectomy video/28719.jpg,/groups/dchen/mxs/PE_dgem_task/masks/all_NE_ordering/28719.png,,Partial Nephrectomy video,-
/groups/dchen/mxs/processed_data/CNI/images/Partial Nephrectomy video/28720.jpg,/groups/dchen/mxs/PE_dgem_task/masks/all_NE_ordering/28720.png,,Partial Nephrectomy video,-
/groups/dchen/mxs/processed_data/CNI/images/Partial Nephrectomy video/28721.jpg,/groups/dchen/mxs/PE_dgem_task/masks/all_NE_ordering/28721.png,,Partial Nephrectomy video,-
/groups/dchen/mxs/processed_data/CNI/images/Partial Nephrectomy video/28722.jpg,/groups/dchen/mxs/PE_dgem_task/masks/all_NE_ordering/28722.png,,Partial Nephrectomy video,-
/groups/dchen/mxs/processed_data/CNI/images/Partial Nephrectomy video/28723.jpg,/groups/dchen/mxs/PE_dgem_task/masks/all_NE_ordering/28723.png,,Partial Nephrectomy video,-
/groups/dchen/mxs/processed_data/CNI/images/Partial Nephrectomy video/28724.jpg,/groups/dchen/mxs/PE_dgem_task/masks/all_NE_ordering/28724.png,,Partial Nephrectomy video,-
/groups/dchen/mxs/processed_data/CNI/images/Partial Nephrectomy video/28725.jpg,/groups/dchen/mxs/PE_dgem_task/masks/all_NE_ordering/28725.png,,Partial Nephrectomy video,-
/groups/dchen/mxs/processed_data/CNI/images/Partial Nephrectomy video/28726.jpg,/groups/dchen/mxs/PE_dgem_task/masks/all_NE_ordering/28726.png,,Partial Nephrectomy video,-
