img,mask,color_mask,watershed_mask,video_src,video_clip
/users/nsapkota/VOS/data/datasets/cholecseg8k/video27/video27_00640/img/frame_698_endo.png,/users/nsapkota/VOS/data/datasets/cholecseg8k/video27/video27_00640/mask/frame_698_endo_mask.png,/users/nsapkota/VOS/data/datasets/cholecseg8k/video27/video27_00640/color_mask/frame_698_endo_color_mask.png,/users/nsapkota/VOS/data/datasets/cholecseg8k/video27/video27_00640/watershed_mask/frame_698_endo_watershed_mask.png,video27,video27_00640
/users/nsapkota/VOS/data/datasets/cholecseg8k/video27/video27_00640/img/frame_699_endo.png,/users/nsapkota/VOS/data/datasets/cholecseg8k/video27/video27_00640/mask/frame_699_endo_mask.png,/users/nsapkota/VOS/data/datasets/cholecseg8k/video27/video27_00640/color_mask/frame_699_endo_color_mask.png,/users/nsapkota/VOS/data/datasets/cholecseg8k/video27/video27_00640/watershed_mask/frame_699_endo_watershed_mask.png,video27,video27_00640
/users/nsapkota/VOS/data/datasets/cholecseg8k/video27/video27_00640/img/frame_700_endo.png,/users/nsapkota/VOS/data/datasets/cholecseg8k/video27/video27_00640/mask/frame_700_endo_mask.png,/users/nsapkota/VOS/data/datasets/cholecseg8k/video27/video27_00640/color_mask/frame_700_endo_color_mask.png,/users/nsapkota/VOS/data/datasets/cholecseg8k/video27/video27_00640/watershed_mask/frame_700_endo_watershed_mask.png,video27,video27_00640
/users/nsapkota/VOS/data/datasets/cholecseg8k/video27/video27_00640/img/frame_701_endo.png,/users/nsapkota/VOS/data/datasets/cholecseg8k/video27/video27_00640/mask/frame_701_endo_mask.png,/users/nsapkota/VOS/data/datasets/cholecseg8k/video27/video27_00640/color_mask/frame_701_endo_color_mask.png,/users/nsapkota/VOS/data/datasets/cholecseg8k/video27/video27_00640/watershed_mask/frame_701_endo_watershed_mask.png,video27,video27_00640
/users/nsapkota/VOS/data/datasets/cholecseg8k/video27/video27_00640/img/frame_702_endo.png,/users/nsapkota/VOS/data/datasets/cholecseg8k/video27/video27_00640/mask/frame_702_endo_mask.png,/users/nsapkota/VOS/data/datasets/cholecseg8k/video27/video27_00640/color_mask/frame_702_endo_color_mask.png,/users/nsapkota/VOS/data/datasets/cholecseg8k/video27/video27_00640/watershed_mask/frame_702_endo_watershed_mask.png,video27,video27_00640
/users/nsapkota/VOS/data/datasets/cholecseg8k/video27/video27_00640/img/frame_703_endo.png,/users/nsapkota/VOS/data/datasets/cholecseg8k/video27/video27_00640/mask/frame_703_endo_mask.png,/users/nsapkota/VOS/data/datasets/cholecseg8k/video27/video27_00640/color_mask/frame_703_endo_color_mask.png,/users/nsapkota/VOS/data/datasets/cholecseg8k/video27/video27_00640/watershed_mask/frame_703_endo_watershed_mask.png,video27,video27_00640
/users/nsapkota/VOS/data/datasets/cholecseg8k/video27/video27_00640/img/frame_704_endo.png,/users/nsapkota/VOS/data/datasets/cholecseg8k/video27/video27_00640/mask/frame_704_endo_mask.png,/users/nsapkota/VOS/data/datasets/cholecseg8k/video27/video27_00640/color_mask/frame_704_endo_color_mask.png,/users/nsapkota/VOS/data/datasets/cholecseg8k/video27/video27_00640/watershed_mask/frame_704_endo_watershed_mask.png,video27,video27_00640
/users/nsapkota/VOS/data/datasets/cholecseg8k/video27/video27_00640/img/frame_705_endo.png,/users/nsapkota/VOS/data/datasets/cholecseg8k/video27/video27_00640/mask/frame_705_endo_mask.png,/users/nsapkota/VOS/data/datasets/cholecseg8k/video27/video27_00640/color_mask/frame_705_endo_color_mask.png,/users/nsapkota/VOS/data/datasets/cholecseg8k/video27/video27_00640/watershed_mask/frame_705_endo_watershed_mask.png,video27,video27_00640
/users/nsapkota/VOS/data/datasets/cholecseg8k/video27/video27_00640/img/frame_706_endo.png,/users/nsapkota/VOS/data/datasets/cholecseg8k/video27/video27_00640/mask/frame_706_endo_mask.png,/users/nsapkota/VOS/data/datasets/cholecseg8k/video27/video27_00640/color_mask/frame_706_endo_color_mask.png,/users/nsapkota/VOS/data/datasets/cholecseg8k/video27/video27_00640/watershed_mask/frame_706_endo_watershed_mask.png,video27,video27_00640
/users/nsapkota/VOS/data/datasets/cholecseg8k/video27/video27_00640/img/frame_707_endo.png,/users/nsapkota/VOS/data/datasets/cholecseg8k/video27/video27_00640/mask/frame_707_endo_mask.png,/users/nsapkota/VOS/data/datasets/cholecseg8k/video27/video27_00640/color_mask/frame_707_endo_color_mask.png,/users/nsapkota/VOS/data/datasets/cholecseg8k/video27/video27_00640/watershed_mask/frame_707_endo_watershed_mask.png,video27,video27_00640
/users/nsapkota/VOS/data/datasets/cholecseg8k/video27/video27_00640/img/frame_708_endo.png,/users/nsapkota/VOS/data/datasets/cholecseg8k/video27/video27_00640/mask/frame_708_endo_mask.png,/users/nsapkota/VOS/data/datasets/cholecseg8k/video27/video27_00640/color_mask/frame_708_endo_color_mask.png,/users/nsapkota/VOS/data/datasets/cholecseg8k/video27/video27_00640/watershed_mask/frame_708_endo_watershed_mask.png,video27,video27_00640
/users/nsapkota/VOS/data/datasets/cholecseg8k/video27/video27_00640/img/frame_709_endo.png,/users/nsapkota/VOS/data/datasets/cholecseg8k/video27/video27_00640/mask/frame_709_endo_mask.png,/users/nsapkota/VOS/data/datasets/cholecseg8k/video27/video27_00640/color_mask/frame_709_endo_color_mask.png,/users/nsapkota/VOS/data/datasets/cholecseg8k/video27/video27_00640/watershed_mask/frame_709_endo_watershed_mask.png,video27,video27_00640
/users/nsapkota/VOS/data/datasets/cholecseg8k/video27/video27_00640/img/frame_710_endo.png,/users/nsapkota/VOS/data/datasets/cholecseg8k/video27/video27_00640/mask/frame_710_endo_mask.png,/users/nsapkota/VOS/data/datasets/cholecseg8k/video27/video27_00640/color_mask/frame_710_endo_color_mask.png,/users/nsapkota/VOS/data/datasets/cholecseg8k/video27/video27_00640/watershed_mask/frame_710_endo_watershed_mask.png,video27,video27_00640
/users/nsapkota/VOS/data/datasets/cholecseg8k/video27/video27_00640/img/frame_711_endo.png,/users/nsapkota/VOS/data/datasets/cholecseg8k/video27/video27_00640/mask/frame_711_endo_mask.png,/users/nsapkota/VOS/data/datasets/cholecseg8k/video27/video27_00640/color_mask/frame_711_endo_color_mask.png,/users/nsapkota/VOS/data/datasets/cholecseg8k/video27/video27_00640/watershed_mask/frame_711_endo_watershed_mask.png,video27,video27_00640
/users/nsapkota/VOS/data/datasets/cholecseg8k/video27/video27_00640/img/frame_712_endo.png,/users/nsapkota/VOS/data/datasets/cholecseg8k/video27/video27_00640/mask/frame_712_endo_mask.png,/users/nsapkota/VOS/data/datasets/cholecseg8k/video27/video27_00640/color_mask/frame_712_endo_color_mask.png,/users/nsapkota/VOS/data/datasets/cholecseg8k/video27/video27_00640/watershed_mask/frame_712_endo_watershed_mask.png,video27,video27_00640
/users/nsapkota/VOS/data/datasets/cholecseg8k/video27/video27_00640/img/frame_713_endo.png,/users/nsapkota/VOS/data/datasets/cholecseg8k/video27/video27_00640/mask/frame_713_endo_mask.png,/users/nsapkota/VOS/data/datasets/cholecseg8k/video27/video27_00640/color_mask/frame_713_endo_color_mask.png,/users/nsapkota/VOS/data/datasets/cholecseg8k/video27/video27_00640/watershed_mask/frame_713_endo_watershed_mask.png,video27,video27_00640
/users/nsapkota/VOS/data/datasets/cholecseg8k/video27/video27_00640/img/frame_714_endo.png,/users/nsapkota/VOS/data/datasets/cholecseg8k/video27/video27_00640/mask/frame_714_endo_mask.png,/users/nsapkota/VOS/data/datasets/cholecseg8k/video27/video27_00640/color_mask/frame_714_endo_color_mask.png,/users/nsapkota/VOS/data/datasets/cholecseg8k/video27/video27_00640/watershed_mask/frame_714_endo_watershed_mask.png,video27,video27_00640
/users/nsapkota/VOS/data/datasets/cholecseg8k/video27/video27_00640/img/frame_715_endo.png,/users/nsapkota/VOS/data/datasets/cholecseg8k/video27/video27_00640/mask/frame_715_endo_mask.png,/users/nsapkota/VOS/data/datasets/cholecseg8k/video27/video27_00640/color_mask/frame_715_endo_color_mask.png,/users/nsapkota/VOS/data/datasets/cholecseg8k/video27/video27_00640/watershed_mask/frame_715_endo_watershed_mask.png,video27,video27_00640
/users/nsapkota/VOS/data/datasets/cholecseg8k/video27/video27_00640/img/frame_716_endo.png,/users/nsapkota/VOS/data/datasets/cholecseg8k/video27/video27_00640/mask/frame_716_endo_mask.png,/users/nsapkota/VOS/data/datasets/cholecseg8k/video27/video27_00640/color_mask/frame_716_endo_color_mask.png,/users/nsapkota/VOS/data/datasets/cholecseg8k/video27/video27_00640/watershed_mask/frame_716_endo_watershed_mask.png,video27,video27_00640
/users/nsapkota/VOS/data/datasets/cholecseg8k/video27/video27_00640/img/frame_717_endo.png,/users/nsapkota/VOS/data/datasets/cholecseg8k/video27/video27_00640/mask/frame_717_endo_mask.png,/users/nsapkota/VOS/data/datasets/cholecseg8k/video27/video27_00640/color_mask/frame_717_endo_color_mask.png,/users/nsapkota/VOS/data/datasets/cholecseg8k/video27/video27_00640/watershed_mask/frame_717_endo_watershed_mask.png,video27,video27_00640
/users/nsapkota/VOS/data/datasets/cholecseg8k/video27/video27_00640/img/frame_718_endo.png,/users/nsapkota/VOS/data/datasets/cholecseg8k/video27/video27_00640/mask/frame_718_endo_mask.png,/users/nsapkota/VOS/data/datasets/cholecseg8k/video27/video27_00640/color_mask/frame_718_endo_color_mask.png,/users/nsapkota/VOS/data/datasets/cholecseg8k/video27/video27_00640/watershed_mask/frame_718_endo_watershed_mask.png,video27,video27_00640
/users/nsapkota/VOS/data/datasets/cholecseg8k/video27/video27_00640/img/frame_719_endo.png,/users/nsapkota/VOS/data/datasets/cholecseg8k/video27/video27_00640/mask/frame_719_endo_mask.png,/users/nsapkota/VOS/data/datasets/cholecseg8k/video27/video27_00640/color_mask/frame_719_endo_color_mask.png,/users/nsapkota/VOS/data/datasets/cholecseg8k/video27/video27_00640/watershed_mask/frame_719_endo_watershed_mask.png,video27,video27_00640
/users/nsapkota/VOS/data/datasets/cholecseg8k/video28/video28_00000/img/frame_0_endo.png,/users/nsapkota/VOS/data/datasets/cholecseg8k/video28/video28_00000/mask/frame_0_endo_mask.png,/users/nsapkota/VOS/data/datasets/cholecseg8k/video28/video28_00000/color_mask/frame_0_endo_color_mask.png,/users/nsapkota/VOS/data/datasets/cholecseg8k/video28/video28_00000/watershed_mask/frame_0_endo_watershed_mask.png,video28,video28_00000
/users/nsapkota/VOS/data/datasets/cholecseg8k/video28/video28_00000/img/frame_10_endo.png,/users/nsapkota/VOS/data/datasets/cholecseg8k/video28/video28_00000/mask/frame_10_endo_mask.png,/users/nsapkota/VOS/data/datasets/cholecseg8k/video28/video28_00000/color_mask/frame_10_endo_color_mask.png,/users/nsapkota/VOS/data/datasets/cholecseg8k/video28/video28_00000/watershed_mask/frame_10_endo_watershed_mask.png,video28,video28_00000
/users/nsapkota/VOS/data/datasets/cholecseg8k/video28/video28_00000/img/frame_11_endo.png,/users/nsapkota/VOS/data/datasets/cholecseg8k/video28/video28_00000/mask/frame_11_endo_mask.png,/users/nsapkota/VOS/data/datasets/cholecseg8k/video28/video28_00000/color_mask/frame_11_endo_color_mask.png,/users/nsapkota/VOS/data/datasets/cholecseg8k/video28/video28_00000/watershed_mask/frame_11_endo_watershed_mask.png,video28,video28_00000
/users/nsapkota/VOS/data/datasets/cholecseg8k/video28/video28_00000/img/frame_12_endo.png,/users/nsapkota/VOS/data/datasets/cholecseg8k/video28/video28_00000/mask/frame_12_endo_mask.png,/users/nsapkota/VOS/data/datasets/cholecseg8k/video28/video28_00000/color_mask/frame_12_endo_color_mask.png,/users/nsapkota/VOS/data/datasets/cholecseg8k/video28/video28_00000/watershed_mask/frame_12_endo_watershed_mask.png,video28,video28_00000
/users/nsapkota/VOS/data/datasets/cholecseg8k/video28/video28_00000/img/frame_13_endo.png,/users/nsapkota/VOS/data/datasets/cholecseg8k/video28/video28_00000/mask/frame_13_endo_mask.png,/users/nsapkota/VOS/data/datasets/cholecseg8k/video28/video28_00000/color_mask/frame_13_endo_color_mask.png,/users/nsapkota/VOS/data/datasets/cholecseg8k/video28/video28_00000/watershed_mask/frame_13_endo_watershed_mask.png,video28,video28_00000
/users/nsapkota/VOS/data/datasets/cholecseg8k/video28/video28_00000/img/frame_14_endo.png,/users/nsapkota/VOS/data/datasets/cholecseg8k/video28/video28_00000/mask/frame_14_endo_mask.png,/users/nsapkota/VOS/data/datasets/cholecseg8k/video28/video28_00000/color_mask/frame_14_endo_color_mask.png,/users/nsapkota/VOS/data/datasets/cholecseg8k/video28/video28_00000/watershed_mask/frame_14_endo_watershed_mask.png,video28,video28_00000
/users/nsapkota/VOS/data/datasets/cholecseg8k/video28/video28_00000/img/frame_15_endo.png,/users/nsapkota/VOS/data/datasets/cholecseg8k/video28/video28_00000/mask/frame_15_endo_mask.png,/users/nsapkota/VOS/data/datasets/cholecseg8k/video28/video28_00000/color_mask/frame_15_endo_color_mask.png,/users/nsapkota/VOS/data/datasets/cholecseg8k/video28/video28_00000/watershed_mask/frame_15_endo_watershed_mask.png,video28,video28_00000
/users/nsapkota/VOS/data/datasets/cholecseg8k/video28/video28_00000/img/frame_16_endo.png,/users/nsapkota/VOS/data/datasets/cholecseg8k/video28/video28_00000/mask/frame_16_endo_mask.png,/users/nsapkota/VOS/data/datasets/cholecseg8k/video28/video28_00000/color_mask/frame_16_endo_color_mask.png,/users/nsapkota/VOS/data/datasets/cholecseg8k/video28/video28_00000/watershed_mask/frame_16_endo_watershed_mask.png,video28,video28_00000
/users/nsapkota/VOS/data/datasets/cholecseg8k/video28/video28_00000/img/frame_17_endo.png,/users/nsapkota/VOS/data/datasets/cholecseg8k/video28/video28_00000/mask/frame_17_endo_mask.png,/users/nsapkota/VOS/data/datasets/cholecseg8k/video28/video28_00000/color_mask/frame_17_endo_color_mask.png,/users/nsapkota/VOS/data/datasets/cholecseg8k/video28/video28_00000/watershed_mask/frame_17_endo_watershed_mask.png,video28,video28_00000
/users/nsapkota/VOS/data/datasets/cholecseg8k/video28/video28_00000/img/frame_18_endo.png,/users/nsapkota/VOS/data/datasets/cholecseg8k/video28/video28_00000/mask/frame_18_endo_mask.png,/users/nsapkota/VOS/data/datasets/cholecseg8k/video28/video28_00000/color_mask/frame_18_endo_color_mask.png,/users/nsapkota/VOS/data/datasets/cholecseg8k/video28/video28_00000/watershed_mask/frame_18_endo_watershed_mask.png,video28,video28_00000
/users/nsapkota/VOS/data/datasets/cholecseg8k/video28/video28_00000/img/frame_19_endo.png,/users/nsapkota/VOS/data/datasets/cholecseg8k/video28/video28_00000/mask/frame_19_endo_mask.png,/users/nsapkota/VOS/data/datasets/cholecseg8k/video28/video28_00000/color_mask/frame_19_endo_color_mask.png,/users/nsapkota/VOS/data/datasets/cholecseg8k/video28/video28_00000/watershed_mask/frame_19_endo_watershed_mask.png,video28,video28_00000
/users/nsapkota/VOS/data/datasets/cholecseg8k/video28/video28_00000/img/frame_1_endo.png,/users/nsapkota/VOS/data/datasets/cholecseg8k/video28/video28_00000/mask/frame_1_endo_mask.png,/users/nsapkota/VOS/data/datasets/cholecseg8k/video28/video28_00000/color_mask/frame_1_endo_color_mask.png,/users/nsapkota/VOS/data/datasets/cholecseg8k/video28/video28_00000/watershed_mask/frame_1_endo_watershed_mask.png,video28,video28_00000
/users/nsapkota/VOS/data/datasets/cholecseg8k/video28/video28_00000/img/frame_20_endo.png,/users/nsapkota/VOS/data/datasets/cholecseg8k/video28/video28_00000/mask/frame_20_endo_mask.png,/users/nsapkota/VOS/data/datasets/cholecseg8k/video28/video28_00000/color_mask/frame_20_endo_color_mask.png,/users/nsapkota/VOS/data/datasets/cholecseg8k/video28/video28_00000/watershed_mask/frame_20_endo_watershed_mask.png,video28,video28_00000
/users/nsapkota/VOS/data/datasets/cholecseg8k/video28/video28_00000/img/frame_21_endo.png,/users/nsapkota/VOS/data/datasets/cholecseg8k/video28/video28_00000/mask/frame_21_endo_mask.png,/users/nsapkota/VOS/data/datasets/cholecseg8k/video28/video28_00000/color_mask/frame_21_endo_color_mask.png,/users/nsapkota/VOS/data/datasets/cholecseg8k/video28/video28_00000/watershed_mask/frame_21_endo_watershed_mask.png,video28,video28_00000
/users/nsapkota/VOS/data/datasets/cholecseg8k/video28/video28_00000/img/frame_22_endo.png,/users/nsapkota/VOS/data/datasets/cholecseg8k/video28/video28_00000/mask/frame_22_endo_mask.png,/users/nsapkota/VOS/data/datasets/cholecseg8k/video28/video28_00000/color_mask/frame_22_endo_color_mask.png,/users/nsapkota/VOS/data/datasets/cholecseg8k/video28/video28_00000/watershed_mask/frame_22_endo_watershed_mask.png,video28,video28_00000
/users/nsapkota/VOS/data/datasets/cholecseg8k/video28/video28_00000/img/frame_23_endo.png,/users/nsapkota/VOS/data/datasets/cholecseg8k/video28/video28_00000/mask/frame_23_endo_mask.png,/users/nsapkota/VOS/data/datasets/cholecseg8k/video28/video28_00000/color_mask/frame_23_endo_color_mask.png,/users/nsapkota/VOS/data/datasets/cholecseg8k/video28/video28_00000/watershed_mask/frame_23_endo_watershed_mask.png,video28,video28_00000
/users/nsapkota/VOS/data/datasets/cholecseg8k/video28/video28_00000/img/frame_24_endo.png,/users/nsapkota/VOS/data/datasets/cholecseg8k/video28/video28_00000/mask/frame_24_endo_mask.png,/users/nsapkota/VOS/data/datasets/cholecseg8k/video28/video28_00000/color_mask/frame_24_endo_color_mask.png,/users/nsapkota/VOS/data/datasets/cholecseg8k/video28/video28_00000/watershed_mask/frame_24_endo_watershed_mask.png,video28,video28_00000
/users/nsapkota/VOS/data/datasets/cholecseg8k/video28/video28_00000/img/frame_25_endo.png,/users/nsapkota/VOS/data/datasets/cholecseg8k/video28/video28_00000/mask/frame_25_endo_mask.png,/users/nsapkota/VOS/data/datasets/cholecseg8k/video28/video28_00000/color_mask/frame_25_endo_color_mask.png,/users/nsapkota/VOS/data/datasets/cholecseg8k/video28/video28_00000/watershed_mask/frame_25_endo_watershed_mask.png,video28,video28_00000
/users/nsapkota/VOS/data/datasets/cholecseg8k/video28/video28_00000/img/frame_26_endo.png,/users/nsapkota/VOS/data/datasets/cholecseg8k/video28/video28_00000/mask/frame_26_endo_mask.png,/users/nsapkota/VOS/data/datasets/cholecseg8k/video28/video28_00000/color_mask/frame_26_endo_color_mask.png,/users/nsapkota/VOS/data/datasets/cholecseg8k/video28/video28_00000/watershed_mask/frame_26_endo_watershed_mask.png,video28,video28_00000
/users/nsapkota/VOS/data/datasets/cholecseg8k/video28/video28_00000/img/frame_27_endo.png,/users/nsapkota/VOS/data/datasets/cholecseg8k/video28/video28_00000/mask/frame_27_endo_mask.png,/users/nsapkota/VOS/data/datasets/cholecseg8k/video28/video28_00000/color_mask/frame_27_endo_color_mask.png,/users/nsapkota/VOS/data/datasets/cholecseg8k/video28/video28_00000/watershed_mask/frame_27_endo_watershed_mask.png,video28,video28_00000
/users/nsapkota/VOS/data/datasets/cholecseg8k/video28/video28_00000/img/frame_28_endo.png,/users/nsapkota/VOS/data/datasets/cholecseg8k/video28/video28_00000/mask/frame_28_endo_mask.png,/users/nsapkota/VOS/data/datasets/cholecseg8k/video28/video28_00000/color_mask/frame_28_endo_color_mask.png,/users/nsapkota/VOS/data/datasets/cholecseg8k/video28/video28_00000/watershed_mask/frame_28_endo_watershed_mask.png,video28,video28_00000
/users/nsapkota/VOS/data/datasets/cholecseg8k/video28/video28_00000/img/frame_29_endo.png,/users/nsapkota/VOS/data/datasets/cholecseg8k/video28/video28_00000/mask/frame_29_endo_mask.png,/users/nsapkota/VOS/data/datasets/cholecseg8k/video28/video28_00000/color_mask/frame_29_endo_color_mask.png,/users/nsapkota/VOS/data/datasets/cholecseg8k/video28/video28_00000/watershed_mask/frame_29_endo_watershed_mask.png,video28,video28_00000
/users/nsapkota/VOS/data/datasets/cholecseg8k/video28/video28_00000/img/frame_2_endo.png,/users/nsapkota/VOS/data/datasets/cholecseg8k/video28/video28_00000/mask/frame_2_endo_mask.png,/users/nsapkota/VOS/data/datasets/cholecseg8k/video28/video28_00000/color_mask/frame_2_endo_color_mask.png,/users/nsapkota/VOS/data/datasets/cholecseg8k/video28/video28_00000/watershed_mask/frame_2_endo_watershed_mask.png,video28,video28_00000
/users/nsapkota/VOS/data/datasets/cholecseg8k/video28/video28_00000/img/frame_30_endo.png,/users/nsapkota/VOS/data/datasets/cholecseg8k/video28/video28_00000/mask/frame_30_endo_mask.png,/users/nsapkota/VOS/data/datasets/cholecseg8k/video28/video28_00000/color_mask/frame_30_endo_color_mask.png,/users/nsapkota/VOS/data/datasets/cholecseg8k/video28/video28_00000/watershed_mask/frame_30_endo_watershed_mask.png,video28,video28_00000
/users/nsapkota/VOS/data/datasets/cholecseg8k/video28/video28_00000/img/frame_31_endo.png,/users/nsapkota/VOS/data/datasets/cholecseg8k/video28/video28_00000/mask/frame_31_endo_mask.png,/users/nsapkota/VOS/data/datasets/cholecseg8k/video28/video28_00000/color_mask/frame_31_endo_color_mask.png,/users/nsapkota/VOS/data/datasets/cholecseg8k/video28/video28_00000/watershed_mask/frame_31_endo_watershed_mask.png,video28,video28_00000
/users/nsapkota/VOS/data/datasets/cholecseg8k/video28/video28_00000/img/frame_32_endo.png,/users/nsapkota/VOS/data/datasets/cholecseg8k/video28/video28_00000/mask/frame_32_endo_mask.png,/users/nsapkota/VOS/data/datasets/cholecseg8k/video28/video28_00000/color_mask/frame_32_endo_color_mask.png,/users/nsapkota/VOS/data/datasets/cholecseg8k/video28/video28_00000/watershed_mask/frame_32_endo_watershed_mask.png,video28,video28_00000
/users/nsapkota/VOS/data/datasets/cholecseg8k/video28/video28_00000/img/frame_33_endo.png,/users/nsapkota/VOS/data/datasets/cholecseg8k/video28/video28_00000/mask/frame_33_endo_mask.png,/users/nsapkota/VOS/data/datasets/cholecseg8k/video28/video28_00000/color_mask/frame_33_endo_color_mask.png,/users/nsapkota/VOS/data/datasets/cholecseg8k/video28/video28_00000/watershed_mask/frame_33_endo_watershed_mask.png,video28,video28_00000
/users/nsapkota/VOS/data/datasets/cholecseg8k/video28/video28_00000/img/frame_34_endo.png,/users/nsapkota/VOS/data/datasets/cholecseg8k/video28/video28_00000/mask/frame_34_endo_mask.png,/users/nsapkota/VOS/data/datasets/cholecseg8k/video28/video28_00000/color_mask/frame_34_endo_color_mask.png,/users/nsapkota/VOS/data/datasets/cholecseg8k/video28/video28_00000/watershed_mask/frame_34_endo_watershed_mask.png,video28,video28_00000
/users/nsapkota/VOS/data/datasets/cholecseg8k/video28/video28_00000/img/frame_35_endo.png,/users/nsapkota/VOS/data/datasets/cholecseg8k/video28/video28_00000/mask/frame_35_endo_mask.png,/users/nsapkota/VOS/data/datasets/cholecseg8k/video28/video28_00000/color_mask/frame_35_endo_color_mask.png,/users/nsapkota/VOS/data/datasets/cholecseg8k/video28/video28_00000/watershed_mask/frame_35_endo_watershed_mask.png,video28,video28_00000
/users/nsapkota/VOS/data/datasets/cholecseg8k/video28/video28_00000/img/frame_36_endo.png,/users/nsapkota/VOS/data/datasets/cholecseg8k/video28/video28_00000/mask/frame_36_endo_mask.png,/users/nsapkota/VOS/data/datasets/cholecseg8k/video28/video28_00000/color_mask/frame_36_endo_color_mask.png,/users/nsapkota/VOS/data/datasets/cholecseg8k/video28/video28_00000/watershed_mask/frame_36_endo_watershed_mask.png,video28,video28_00000
/users/nsapkota/VOS/data/datasets/cholecseg8k/video28/video28_00000/img/frame_37_endo.png,/users/nsapkota/VOS/data/datasets/cholecseg8k/video28/video28_00000/mask/frame_37_endo_mask.png,/users/nsapkota/VOS/data/datasets/cholecseg8k/video28/video28_00000/color_mask/frame_37_endo_color_mask.png,/users/nsapkota/VOS/data/datasets/cholecseg8k/video28/video28_00000/watershed_mask/frame_37_endo_watershed_mask.png,video28,video28_00000
/users/nsapkota/VOS/data/datasets/cholecseg8k/video28/video28_00000/img/frame_38_endo.png,/users/nsapkota/VOS/data/datasets/cholecseg8k/video28/video28_00000/mask/frame_38_endo_mask.png,/users/nsapkota/VOS/data/datasets/cholecseg8k/video28/video28_00000/color_mask/frame_38_endo_color_mask.png,/users/nsapkota/VOS/data/datasets/cholecseg8k/video28/video28_00000/watershed_mask/frame_38_endo_watershed_mask.png,video28,video28_00000
/users/nsapkota/VOS/data/datasets/cholecseg8k/video28/video28_00000/img/frame_39_endo.png,/users/nsapkota/VOS/data/datasets/cholecseg8k/video28/video28_00000/mask/frame_39_endo_mask.png,/users/nsapkota/VOS/data/datasets/cholecseg8k/video28/video28_00000/color_mask/frame_39_endo_color_mask.png,/users/nsapkota/VOS/data/datasets/cholecseg8k/video28/video28_00000/watershed_mask/frame_39_endo_watershed_mask.png,video28,video28_00000
/users/nsapkota/VOS/data/datasets/cholecseg8k/video28/video28_00000/img/frame_3_endo.png,/users/nsapkota/VOS/data/datasets/cholecseg8k/video28/video28_00000/mask/frame_3_endo_mask.png,/users/nsapkota/VOS/data/datasets/cholecseg8k/video28/video28_00000/color_mask/frame_3_endo_color_mask.png,/users/nsapkota/VOS/data/datasets/cholecseg8k/video28/video28_00000/watershed_mask/frame_3_endo_watershed_mask.png,video28,video28_00000
/users/nsapkota/VOS/data/datasets/cholecseg8k/video28/video28_00000/img/frame_40_endo.png,/users/nsapkota/VOS/data/datasets/cholecseg8k/video28/video28_00000/mask/frame_40_endo_mask.png,/users/nsapkota/VOS/data/datasets/cholecseg8k/video28/video28_00000/color_mask/frame_40_endo_color_mask.png,/users/nsapkota/VOS/data/datasets/cholecseg8k/video28/video28_00000/watershed_mask/frame_40_endo_watershed_mask.png,video28,video28_00000
/users/nsapkota/VOS/data/datasets/cholecseg8k/video28/video28_00000/img/frame_41_endo.png,/users/nsapkota/VOS/data/datasets/cholecseg8k/video28/video28_00000/mask/frame_41_endo_mask.png,/users/nsapkota/VOS/data/datasets/cholecseg8k/video28/video28_00000/color_mask/frame_41_endo_color_mask.png,/users/nsapkota/VOS/data/datasets/cholecseg8k/video28/video28_00000/watershed_mask/frame_41_endo_watershed_mask.png,video28,video28_00000
/users/nsapkota/VOS/data/datasets/cholecseg8k/video28/video28_00000/img/frame_42_endo.png,/users/nsapkota/VOS/data/datasets/cholecseg8k/video28/video28_00000/mask/frame_42_endo_mask.png,/users/nsapkota/VOS/data/datasets/cholecseg8k/video28/video28_00000/color_mask/frame_42_endo_color_mask.png,/users/nsapkota/VOS/data/datasets/cholecseg8k/video28/video28_00000/watershed_mask/frame_42_endo_watershed_mask.png,video28,video28_00000
/users/nsapkota/VOS/data/datasets/cholecseg8k/video28/video28_00000/img/frame_43_endo.png,/users/nsapkota/VOS/data/datasets/cholecseg8k/video28/video28_00000/mask/frame_43_endo_mask.png,/users/nsapkota/VOS/data/datasets/cholecseg8k/video28/video28_00000/color_mask/frame_43_endo_color_mask.png,/users/nsapkota/VOS/data/datasets/cholecseg8k/video28/video28_00000/watershed_mask/frame_43_endo_watershed_mask.png,video28,video28_00000
/users/nsapkota/VOS/data/datasets/cholecseg8k/video28/video28_00000/img/frame_44_endo.png,/users/nsapkota/VOS/data/datasets/cholecseg8k/video28/video28_00000/mask/frame_44_endo_mask.png,/users/nsapkota/VOS/data/datasets/cholecseg8k/video28/video28_00000/color_mask/frame_44_endo_color_mask.png,/users/nsapkota/VOS/data/datasets/cholecseg8k/video28/video28_00000/watershed_mask/frame_44_endo_watershed_mask.png,video28,video28_00000
/users/nsapkota/VOS/data/datasets/cholecseg8k/video28/video28_00000/img/frame_45_endo.png,/users/nsapkota/VOS/data/datasets/cholecseg8k/video28/video28_00000/mask/frame_45_endo_mask.png,/users/nsapkota/VOS/data/datasets/cholecseg8k/video28/video28_00000/color_mask/frame_45_endo_color_mask.png,/users/nsapkota/VOS/data/datasets/cholecseg8k/video28/video28_00000/watershed_mask/frame_45_endo_watershed_mask.png,video28,video28_00000
